Price per carat,Size,Colour,Clarity,Month,Year,Rapper,Rappri
5727,1.01-1.09,H,VVS2,Jul,2021,-29,8600
5600,1.01-1.09,H,VS1,Jul,2021,-27,8200
5250,1.01-1.09,H,VS2,Jul,2021,-27,7700
4452.5,1.01-1.09,H,SI1,Jul,2021,-32,6700
3740,1.01-1.09,H,SI2,Jul,2021,-33,5600
2664,1.01-1.09,H,I1,Jul,2021,-25,3800
4837.5,1.01-1.09,I,IF,Jul,2021,-34,7700
4536,1.01-1.09,I,VVS1,Jul,2021,-32,7400
4485,1.01-1.09,I,VVS2,Jul,2021,-31,7100
4356,1.01-1.09,I,VS1,Jul,2021,-31,6800
4221,1.01-1.09,I,VS2,Jul,2021,-30,6500
3828,1.01-1.09,I,SI1,Jul,2021,-32,6000
3250,1.01-1.09,I,SI2,Jul,2021,-32,5100
2409,1.01-1.09,I,I1,Jul,2021,-24,3400
4160,1.01-1.09,J,IF,Jul,2021,-32,6400
4026,1.01-1.09,J,VVS1,Jul,2021,-31,6100
3828,1.01-1.09,J,VVS2,Jul,2021,-30,5800
3685,1.01-1.09,J,VS1,Jul,2021,-30,5500
3445,1.01-1.09,J,VS2,Jul,2021,-31,5300
3136,1.01-1.09,J,SI1,Jul,2021,-32,4900
2835,1.01-1.09,J,SI2,Jul,2021,-34,4500
2201,1.01-1.09,J,I1,Jul,2021,-30,3100
3445,1.01-1.09,K,IF,Jul,2021,-33,5300
3300,1.01-1.09,K,VVS1,Jul,2021,-30,5000
3168,1.01-1.09,K,VVS2,Jul,2021,-30,4800
3105,1.01-1.09,K,VS1,Jul,2021,-30,4500
2924,1.01-1.09,K,VS2,Jul,2021,-30,4300
2720,1.01-1.09,K,SI1,Jul,2021,-32,4000
2412,1.01-1.09,K,SI2,Jul,2021,-32,3600
2146,1.01-1.09,K,I1,Jul,2021,-26,2900
3149,1.01-1.09,L,IF,Jul,2021,-32,4700
2948,1.01-1.09,L,VVS1,Jul,2021,-30,4400
2772,1.01-1.09,L,VVS2,Jul,2021,-30,4200
2720,1.01-1.09,L,VS1,Jul,2021,-30,4000
2508,1.01-1.09,L,VS2,Jul,2021,-31,3800
2380,1.01-1.09,L,SI1,Jul,2021,-30,3500
2079,1.01-1.09,L,SI2,Jul,2021,-33,3300
1998,1.01-1.09,L,I1,Jul,2021,-26,2700
2706,1.01-1.09,M,IF,Jul,2021,-34,4100
2652,1.01-1.09,M,VVS1,Jul,2021,-32,3900
2479,1.01-1.09,M,VVS2,Jul,2021,-32,3700
2345,1.01-1.09,M,VS1,Jul,2021,-31,3500
2244,1.01-1.09,M,VS2,Jul,2021,-32,3400
2112,1.01-1.09,M,SI1,Jul,2021,-32,3200
1876,1.01-1.09,M,SI2,Jul,2021,-33,2800
1824,1.01-1.09,M,I1,Jul,2021,-24,2400
13524,1.01-1.09,D,IF,Aug,2021,-31,19600
10508,1.01-1.09,D,VVS1,Aug,2021,-29,15600
9100,1.01-1.09,D,VVS2,Aug,2021,-30,13400
8190,1.01-1.09,D,VS1,Aug,2021,-29,12000
7384,1.01-1.09,D,VS2,Aug,2021,-28,10700
5576,1.01-1.09,D,SI1,Aug,2021,-29,8400
4623,1.01-1.09,D,SI2,Aug,2021,-30,6900
3240,1.01-1.09,D,I1,Aug,2021,-25,4600
9730,1.01-1.09,E,IF,Aug,2021,-29,14800
9159,1.01-1.09,E,VVS1,Aug,2021,-28,13600
8260,1.01-1.09,E,VVS2,Aug,2021,-30,12400
7630,1.01-1.09,E,VS1,Aug,2021,-29,11200
6887,1.01-1.09,E,VS2,Aug,2021,-29,10000
5304,1.01-1.09,E,SI1,Aug,2021,-31,8000
4480,1.01-1.09,E,SI2,Aug,2021,-29,6600
3096,1.01-1.09,E,I1,Aug,2021,-24,4400
8875,1.01-1.09,F,IF,Aug,2021,-29,13300
8614,1.01-1.09,F,VVS1,Aug,2021,-27,12600
7884,1.01-1.09,F,VVS2,Aug,2021,-28,11400
7344,1.01-1.09,F,VS1,Aug,2021,-28,10800
6552,1.01-1.09,F,VS2,Aug,2021,-29,9500
5100,1.01-1.09,F,SI1,Aug,2021,-30,7600
4270,1.01-1.09,F,SI2,Aug,2021,-30,6300
2911,1.01-1.09,F,I1,Aug,2021,-26,4200
7412,1.01-1.09,G,IF,Aug,2021,-30,11300
7313,1.01-1.09,G,VVS1,Aug,2021,-28,10800
7081,1.01-1.09,G,VVS2,Aug,2021,-28,10300
6603,1.01-1.09,G,VS1,Aug,2021,-27,9900
5964,1.01-1.09,G,VS2,Aug,2021,-28,9000
4686,1.01-1.09,G,SI1,Aug,2021,-33,7200
3828,1.01-1.09,G,SI2,Aug,2021,-34,5900
2808,1.01-1.09,G,I1,Aug,2021,-25,4000
6348,1.01-1.09,H,IF,Aug,2021,-31,9700
6177,1.01-1.09,H,VVS1,Aug,2021,-29,9300
5893,1.01-1.09,H,VVS2,Aug,2021,-29,8900
5680,1.01-1.09,H,VS1,Aug,2021,-27,8500
5400,1.01-1.09,H,VS2,Aug,2021,-27,8000
4452.5,1.01-1.09,H,SI1,Aug,2021,-32,6700
3740,1.01-1.09,H,SI2,Aug,2021,-33,5600
2664,1.01-1.09,H,I1,Aug,2021,-25,3800
4950,1.01-1.09,I,IF,Aug,2021,-33,7700
4824,1.01-1.09,I,VVS1,Aug,2021,-32,7400
4761,1.01-1.09,I,VVS2,Aug,2021,-31,7100
4488,1.01-1.09,I,VS1,Aug,2021,-31,6800
4410,1.01-1.09,I,VS2,Aug,2021,-30,6500
3886,1.01-1.09,I,SI1,Aug,2021,-32,6000
3350,1.01-1.09,I,SI2,Aug,2021,-32,5100
2409,1.01-1.09,I,I1,Aug,2021,-24,3400
4288,1.01-1.09,J,IF,Aug,2021,-32,6400
4148,1.01-1.09,J,VVS1,Aug,2021,-31,6100
3944,1.01-1.09,J,VVS2,Aug,2021,-30,5800
3795,1.01-1.09,J,VS1,Aug,2021,-30,5500
3604,1.01-1.09,J,VS2,Aug,2021,-31,5300
3234,1.01-1.09,J,SI1,Aug,2021,-32,4900
2880,1.01-1.09,J,SI2,Aug,2021,-34,4500
2201,1.01-1.09,J,I1,Aug,2021,-30,3100
3551,1.01-1.09,K,IF,Aug,2021,-32,5300
3500,1.01-1.09,K,VVS1,Aug,2021,-30,5000
3408,1.01-1.09,K,VVS2,Aug,2021,-28.5,4800
3195,1.01-1.09,K,VS1,Aug,2021,-28,4500
3010,1.01-1.09,K,VS2,Aug,2021,-29,4300
2680,1.01-1.09,K,SI1,Aug,2021,-30,4000
2412,1.01-1.09,K,SI2,Aug,2021,-32,3600
2146,1.01-1.09,K,I1,Aug,2021,-26,2900
3196,1.01-1.09,L,IF,Aug,2021,-32,4700
2992,1.01-1.09,L,VVS1,Aug,2021,-30,4400
2856,1.01-1.09,L,VVS2,Aug,2021,-29,4200
2800,1.01-1.09,L,VS1,Aug,2021,-28,4000
2546,1.01-1.09,L,VS2,Aug,2021,-31,3800
2415,1.01-1.09,L,SI1,Aug,2021,-30,3500
2178,1.01-1.09,L,SI2,Aug,2021,-32,3300
1998,1.01-1.09,L,I1,Aug,2021,-26,2700
2788,1.01-1.09,M,IF,Aug,2021,-34,4100
2652,1.01-1.09,M,VVS1,Aug,2021,-31,3900
2516,1.01-1.09,M,VVS2,Aug,2021,-31,3700
2415,1.01-1.09,M,VS1,Aug,2021,-31,3500
2312,1.01-1.09,M,VS2,Aug,2021,-32,3400
2176,1.01-1.09,M,SI1,Aug,2021,-32,3200
1904,1.01-1.09,M,SI2,Aug,2021,-33,2800
1824,1.01-1.09,M,I1,Aug,2021,-24,2400
13524,1.01-1.09,D,IF,Sep,2021,-32,19600
10792,1.01-1.09,D,VVS1,Sep,2021,-27,15600
9100,1.01-1.09,D,VVS2,Sep,2021,-29,13400
8190,1.01-1.09,D,VS1,Sep,2021,-28,12000
7488,1.01-1.09,D,VS2,Sep,2021,-27,10700
5796,1.01-1.09,D,SI1,Sep,2021,-27,8400
4830,1.01-1.09,D,SI2,Sep,2021,-30,6900
3312,1.01-1.09,D,I1,Sep,2021,-24,4600
10153,1.01-1.09,E,IF,Sep,2021,-29,14800
9504,1.01-1.09,E,VVS1,Sep,2021,-28,13600
8400,1.01-1.09,E,VVS2,Sep,2021,-31,12400
7810,1.01-1.09,E,VS1,Sep,2021,-29,11200
6958,1.01-1.09,E,VS2,Sep,2021,-29,10000
5520,1.01-1.09,E,SI1,Sep,2021,-31,8000
4686,1.01-1.09,E,SI2,Sep,2021,-30,6600
3256,1.01-1.09,E,I1,Sep,2021,-23,4400
9159,1.01-1.09,F,IF,Sep,2021,-28,13300
8906,1.01-1.09,F,VVS1,Sep,2021,-27,12600
7992,1.01-1.09,F,VVS2,Sep,2021,-28,11400
7455,1.01-1.09,F,VS1,Sep,2021,-28,10800
6603,1.01-1.09,F,VS2,Sep,2021,-29,9500
5320,1.01-1.09,F,SI1,Sep,2021,-29,7600
4410,1.01-1.09,F,SI2,Sep,2021,-29,6300
3108,1.01-1.09,F,I1,Sep,2021,-25,4200
7700,1.01-1.09,G,IF,Sep,2021,-29,11300
7455,1.01-1.09,G,VVS1,Sep,2021,-29,10800
7200,1.01-1.09,G,VVS2,Sep,2021,-28,10300
7008,1.01-1.09,G,VS1,Sep,2021,-28,9900
6264,1.01-1.09,G,VS2,Sep,2021,-29,9000
4752,1.01-1.09,G,SI1,Sep,2021,-32.5,7200
3894,1.01-1.09,G,SI2,Sep,2021,-33,5900
3000,1.01-1.09,G,I1,Sep,2021,-25,4000
6486,1.01-1.09,H,IF,Sep,2021,-32,9700
6300,1.01-1.09,H,VVS1,Sep,2021,-29.5,9300
6106,1.01-1.09,H,VVS2,Sep,2021,-30,8900
5986,1.01-1.09,H,VS1,Sep,2021,-29,8500
5621,1.01-1.09,H,VS2,Sep,2021,-29,8000
4556,1.01-1.09,H,SI1,Sep,2021,-32,6700
3752,1.01-1.09,H,SI2,Sep,2021,-31,5600
2850,1.01-1.09,H,I1,Sep,2021,-25,3800
5082,1.01-1.09,I,IF,Sep,2021,-33,7700
5032,1.01-1.09,I,VVS1,Sep,2021,-31,7400
4899,1.01-1.09,I,VVS2,Sep,2021,-29,7100
4692,1.01-1.09,I,VS1,Sep,2021,-31,6800
4550,1.01-1.09,I,VS2,Sep,2021,-30,6500
4080,1.01-1.09,I,SI1,Sep,2021,-32,6000
3468,1.01-1.09,I,SI2,Sep,2021,-33,5100
2584,1.01-1.09,I,I1,Sep,2021,-23,3400
4352,1.01-1.09,J,IF,Sep,2021,-32,6400
4209,1.01-1.09,J,VVS1,Sep,2021,-31,6100
4060,1.01-1.09,J,VVS2,Sep,2021,-29,5800
3850,1.01-1.09,J,VS1,Sep,2021,-29,5500
3657,1.01-1.09,J,VS2,Sep,2021,-30,5300
3332,1.01-1.09,J,SI1,Sep,2021,-31,4900
2970,1.01-1.09,J,SI2,Sep,2021,-35,4500
2170,1.01-1.09,J,I1,Sep,2021,-30,3100
3551,1.01-1.09,K,IF,Sep,2021,-32,5300
3500,1.01-1.09,K,VVS1,Sep,2021,-30,5000
3360,1.01-1.09,K,VVS2,Sep,2021,-28.5,4800
3150,1.01-1.09,K,VS1,Sep,2021,-27,4500
3010,1.01-1.09,K,VS2,Sep,2021,-29,4300
2720,1.01-1.09,K,SI1,Sep,2021,-29,4000
2448,1.01-1.09,K,SI2,Sep,2021,-32,3600
2146,1.01-1.09,K,I1,Sep,2021,-26,2900
3196,1.01-1.09,L,IF,Sep,2021,-32,4700
3080,1.01-1.09,L,VVS1,Sep,2021,-30,4400
2940,1.01-1.09,L,VVS2,Sep,2021,-29,4200
2800,1.01-1.09,L,VS1,Sep,2021,-28,4000
2622,1.01-1.09,L,VS2,Sep,2021,-31,3800
2450,1.01-1.09,L,SI1,Sep,2021,-30,3500
2211,1.01-1.09,L,SI2,Sep,2021,-32,3300
1998,1.01-1.09,L,I1,Sep,2021,-26,2700
2706,1.01-1.09,M,IF,Sep,2021,-32,4100
2652,1.01-1.09,M,VVS1,Sep,2021,-30,3900
2516,1.01-1.09,M,VVS2,Sep,2021,-30,3700
2415,1.01-1.09,M,VS1,Sep,2021,-29,3500
2312,1.01-1.09,M,VS2,Sep,2021,-30,3400
2176,1.01-1.09,M,SI1,Sep,2021,-32,3200
1876,1.01-1.09,M,SI2,Sep,2021,-32,2800
1824,1.01-1.09,M,I1,Sep,2021,-23,2400
13524,1.01-1.09,D,IF,Oct,2021,-33,19600
11076,1.01-1.09,D,VVS1,Oct,2021,-28,15600
9380,1.01-1.09,D,VVS2,Oct,2021,-30,13400
8520,1.01-1.09,D,VS1,Oct,2021,-28,12000
7704,1.01-1.09,D,VS2,Oct,2021,-28,10700
5964,1.01-1.09,D,SI1,Oct,2021,-27,8400
4830,1.01-1.09,D,SI2,Oct,2021,-30,6900
3450,1.01-1.09,D,I1,Oct,2021,-24,4600
10508,1.01-1.09,E,IF,Oct,2021,-29,14800
9792,1.01-1.09,E,VVS1,Oct,2021,-27,13600
8680,1.01-1.09,E,VVS2,Oct,2021,-30.5,12400
7952,1.01-1.09,E,VS1,Oct,2021,-29,11200
7100,1.01-1.09,E,VS2,Oct,2021,-29,10000
5520,1.01-1.09,E,SI1,Oct,2021,-29,8000
4686,1.01-1.09,E,SI2,Oct,2021,-31,6600
3344,1.01-1.09,E,I1,Oct,2021,-23,4400
9443,1.01-1.09,F,IF,Oct,2021,-28,13300
9198,1.01-1.09,F,VVS1,Oct,2021,-27,12600
8208,1.01-1.09,F,VVS2,Oct,2021,-29,11400
7776,1.01-1.09,F,VS1,Oct,2021,-28,10800
6745,1.01-1.09,F,VS2,Oct,2021,-28,9500
5320,1.01-1.09,F,SI1,Oct,2021,-29,7600
4410,1.01-1.09,F,SI2,Oct,2021,-30,6300
3108,1.01-1.09,F,I1,Oct,2021,-26,4200
7910,1.01-1.09,G,IF,Oct,2021,-29,11300
7776,1.01-1.09,G,VVS1,Oct,2021,-28,10800
7416,1.01-1.09,G,VVS2,Oct,2021,-28,10300
7227,1.01-1.09,G,VS1,Oct,2021,-27,9900
6480,1.01-1.09,G,VS2,Oct,2021,-27,9000
4824,1.01-1.09,G,SI1,Oct,2021,-31.5,7200
3894,1.01-1.09,G,SI2,Oct,2021,-32,5900
3000,1.01-1.09,G,I1,Oct,2021,-25,4000
6693,1.01-1.09,H,IF,Oct,2021,-32,9700
6603,1.01-1.09,H,VVS1,Oct,2021,-29.5,9300
6319,1.01-1.09,H,VVS2,Oct,2021,-30.5,8900
6205,1.01-1.09,H,VS1,Oct,2021,-29,8500
5840,1.01-1.09,H,VS2,Oct,2021,-29,8000
4556,1.01-1.09,H,SI1,Oct,2021,-32,6700
3752,1.01-1.09,H,SI2,Oct,2021,-31,5600
2850,1.01-1.09,H,I1,Oct,2021,-22,3800
5159,1.01-1.09,I,IF,Oct,2021,-33,7700
5032,1.01-1.09,I,VVS1,Oct,2021,-31,7400
4899,1.01-1.09,I,VVS2,Oct,2021,-30,7100
4692,1.01-1.09,I,VS1,Oct,2021,-29,6800
4550,1.01-1.09,I,VS2,Oct,2021,-28,6500
4080,1.01-1.09,I,SI1,Oct,2021,-32,6000
3468,1.01-1.09,I,SI2,Oct,2021,-33,5100
2584,1.01-1.09,I,I1,Oct,2021,-20,3400
4352,1.01-1.09,J,IF,Oct,2021,-32,6400
4209,1.01-1.09,J,VVS1,Oct,2021,-32,6100
4060,1.01-1.09,J,VVS2,Oct,2021,-30,5800
3850,1.01-1.09,J,VS1,Oct,2021,-30,5500
3657,1.01-1.09,J,VS2,Oct,2021,-31,5300
3332,1.01-1.09,J,SI1,Oct,2021,-31,4900
2970,1.01-1.09,J,SI2,Oct,2021,-35,4500
2170,1.01-1.09,J,I1,Oct,2021,-27,3100
3604,1.01-1.09,K,IF,Oct,2021,-30,5300
3500,1.01-1.09,K,VVS1,Oct,2021,-28,5000
3432,1.01-1.09,K,VVS2,Oct,2021,-27,4800
3240,1.01-1.09,K,VS1,Oct,2021,-27,4500
3053,1.01-1.09,K,VS2,Oct,2021,-29,4300
2800,1.01-1.09,K,SI1,Oct,2021,-29,4000
2448,1.01-1.09,K,SI2,Oct,2021,-32,3600
2146,1.01-1.09,K,I1,Oct,2021,-25,2900
3196,1.01-1.09,L,IF,Oct,2021,-32,4700
3080,1.01-1.09,L,VVS1,Oct,2021,-30,4400
2982,1.01-1.09,L,VVS2,Oct,2021,-29,4200
2880,1.01-1.09,L,VS1,Oct,2021,-29,4000
2622,1.01-1.09,L,VS2,Oct,2021,-29,3800
2450,1.01-1.09,L,SI1,Oct,2021,-30,3500
2244,1.01-1.09,L,SI2,Oct,2021,-32,3300
1998,1.01-1.09,L,I1,Oct,2021,-25,2700
2706,1.01-1.09,M,IF,Oct,2021,-32,4100
2691,1.01-1.09,M,VVS1,Oct,2021,-30,3900
2553,1.01-1.09,M,VVS2,Oct,2021,-30,3700
2415,1.01-1.09,M,VS1,Oct,2021,-28,3500
2312,1.01-1.09,M,VS2,Oct,2021,-31,3400
2176,1.01-1.09,M,SI1,Oct,2021,-32,3200
1876,1.01-1.09,M,SI2,Oct,2021,-32,2800
1824,1.01-1.09,M,I1,Oct,2021,-23,2400
13328,1.01-1.09,D,IF,Nov,2021,-33,19600
11388,1.01-1.09,D,VVS1,Nov,2021,-28,15600
9514,1.01-1.09,D,VVS2,Nov,2021,-30,13400
8640,1.01-1.09,D,VS1,Nov,2021,-28,12000
7811,1.01-1.09,D,VS2,Nov,2021,-28,10700
6132,1.01-1.09,D,SI1,Nov,2021,-27,8400
4830,1.01-1.09,D,SI2,Nov,2021,-30,6900
3496,1.01-1.09,D,I1,Nov,2021,-24,4600
10508,1.01-1.09,E,IF,Nov,2021,-29,14800
9792,1.01-1.09,E,VVS1,Nov,2021,-27,13600
8556,1.01-1.09,E,VVS2,Nov,2021,-30,12400
7952,1.01-1.09,E,VS1,Nov,2021,-29,11200
7100,1.01-1.09,E,VS2,Nov,2021,-29,10000
5520,1.01-1.09,E,SI1,Nov,2021,-29,8000
4620,1.01-1.09,E,SI2,Nov,2021,-31,6600
3388,1.01-1.09,E,I1,Nov,2021,-23,4400
9576,1.01-1.09,F,IF,Nov,2021,-28,13300
9198,1.01-1.09,F,VVS1,Nov,2021,-27,12600
8208,1.01-1.09,F,VVS2,Nov,2021,-29,11400
7776,1.01-1.09,F,VS1,Nov,2021,-28,10800
6745,1.01-1.09,F,VS2,Nov,2021,-28,9500
5396,1.01-1.09,F,SI1,Nov,2021,-29,7600
4473,1.01-1.09,F,SI2,Nov,2021,-30,6300
3150,1.01-1.09,F,I1,Nov,2021,-26,4200
8023,1.01-1.09,G,IF,Nov,2021,-29,11300
7668,1.01-1.09,G,VVS1,Nov,2021,-28,10800
7416,1.01-1.09,G,VVS2,Nov,2021,-28,10300
7128,1.01-1.09,G,VS1,Nov,2021,-27,9900
6390,1.01-1.09,G,VS2,Nov,2021,-27,9000
4860,1.01-1.09,G,SI1,Nov,2021,-31.5,7200
3953,1.01-1.09,G,SI2,Nov,2021,-31.5,5900
3000,1.01-1.09,G,I1,Nov,2021,-25,4000
6596,1.01-1.09,H,IF,Nov,2021,-30,9700
6556.5,1.01-1.09,H,VVS1,Nov,2021,-28,9300
6230,1.01-1.09,H,VVS2,Nov,2021,-29,8900
6035,1.01-1.09,H,VS1,Nov,2021,-29,8500
5680,1.01-1.09,H,VS2,Nov,2021,-29,8000
4556,1.01-1.09,H,SI1,Nov,2021,-31,6700
3864,1.01-1.09,H,SI2,Nov,2021,-31,5600
2850,1.01-1.09,H,I1,Nov,2021,-22,3800
5159,1.01-1.09,I,IF,Nov,2021,-33,7700
5106,1.01-1.09,I,VVS1,Nov,2021,-31,7400
5041,1.01-1.09,I,VVS2,Nov,2021,-30,7100
4692,1.01-1.09,I,VS1,Nov,2021,-29,6800
4550,1.01-1.09,I,VS2,Nov,2021,-28,6500
4080,1.01-1.09,I,SI1,Nov,2021,-31.5,6000
3417,1.01-1.09,I,SI2,Nov,2021,-31,5100
2618,1.01-1.09,I,I1,Nov,2021,-20,3400
4352,1.01-1.09,J,IF,Nov,2021,-32,6400
4209,1.01-1.09,J,VVS1,Nov,2021,-32,6100
4118,1.01-1.09,J,VVS2,Nov,2021,-30,5800
3905,1.01-1.09,J,VS1,Nov,2021,-30,5500
3710,1.01-1.09,J,VS2,Nov,2021,-30,5300
3381,1.01-1.09,J,SI1,Nov,2021,-30,4900
2925,1.01-1.09,J,SI2,Nov,2021,-33,4500
2170,1.01-1.09,J,I1,Nov,2021,-27,3100
3604,1.01-1.09,K,IF,Nov,2021,-30,5300
3500,1.01-1.09,K,VVS1,Nov,2021,-28,5000
3432,1.01-1.09,K,VVS2,Nov,2021,-27,4800
3285,1.01-1.09,K,VS1,Nov,2021,-27,4500
3053,1.01-1.09,K,VS2,Nov,2021,-29,4300
2840,1.01-1.09,K,SI1,Nov,2021,-29,4000
2448,1.01-1.09,K,SI2,Nov,2021,-31.5,3600
2146,1.01-1.09,K,I1,Nov,2021,-25,2900
3196,1.01-1.09,L,IF,Nov,2021,-30,4700
3080,1.01-1.09,L,VVS1,Nov,2021,-28,4400
2982,1.01-1.09,L,VVS2,Nov,2021,-28,4200
2880,1.01-1.09,L,VS1,Nov,2021,-29,4000
2622,1.01-1.09,L,VS2,Nov,2021,-29,3800
2450,1.01-1.09,L,SI1,Nov,2021,-29,3500
2244,1.01-1.09,L,SI2,Nov,2021,-32,3300
1998,1.01-1.09,L,I1,Nov,2021,-25,2700
2788,1.01-1.09,M,IF,Nov,2021,-30,4100
2730,1.01-1.09,M,VVS1,Nov,2021,-30,3900
2590,1.01-1.09,M,VVS2,Nov,2021,-30,3700
2485,1.01-1.09,M,VS1,Nov,2021,-28,3500
2380,1.01-1.09,M,VS2,Nov,2021,-31,3400
2176,1.01-1.09,M,SI1,Nov,2021,-32,3200
1904,1.01-1.09,M,SI2,Nov,2021,-31,2800
1848,1.01-1.09,M,I1,Nov,2021,-23,2400
13132,1.01-1.09,D,IF,Dec,2021,-33,19600
11232,1.01-1.09,D,VVS1,Dec,2021,-28,15600
9380,1.01-1.09,D,VVS2,Dec,2021,-30,13400
8640,1.01-1.09,D,VS1,Dec,2021,-28,12000
7704,1.01-1.09,D,VS2,Dec,2021,-28,10700
6132,1.01-1.09,D,SI1,Dec,2021,-27,8400
4830,1.01-1.09,D,SI2,Dec,2021,-30,6900
3496,1.01-1.09,D,I1,Dec,2021,-24,4600
10508,1.01-1.09,E,IF,Dec,2021,-27,14800
9928,1.01-1.09,E,VVS1,Dec,2021,-27,13600
8618,1.01-1.09,E,VVS2,Dec,2021,-30,12400
7952,1.01-1.09,E,VS1,Dec,2021,-29,11200
7100,1.01-1.09,E,VS2,Dec,2021,-29,10000
5680,1.01-1.09,E,SI1,Dec,2021,-29,8000
4554,1.01-1.09,E,SI2,Dec,2021,-29,6600
3388,1.01-1.09,E,I1,Dec,2021,-22,4400
9576,1.01-1.09,F,IF,Dec,2021,-27,13300
9198,1.01-1.09,F,VVS1,Dec,2021,-27,12600
8094,1.01-1.09,F,VVS2,Dec,2021,-28,11400
7776,1.01-1.09,F,VS1,Dec,2021,-28,10800
6840,1.01-1.09,F,VS2,Dec,2021,-28,9500
5396,1.01-1.09,F,SI1,Dec,2021,-28,7600
4410,1.01-1.09,F,SI2,Dec,2021,-30,6300
3108,1.01-1.09,F,I1,Dec,2021,-26,4200
8023,1.01-1.09,G,IF,Dec,2021,-28,11300
7776,1.01-1.09,G,VVS1,Dec,2021,-28,10800
7416,1.01-1.09,G,VVS2,Dec,2021,-28,10300
7227,1.01-1.09,G,VS1,Dec,2021,-27,9900
6570,1.01-1.09,G,VS2,Dec,2021,-26,9000
4932,1.01-1.09,G,SI1,Dec,2021,-31.5,7200
4012,1.01-1.09,G,SI2,Dec,2021,-31.5,5900
3000,1.01-1.09,G,I1,Dec,2021,-25,4000
6596,1.01-1.09,H,IF,Dec,2021,-30,9700
6556.5,1.01-1.09,H,VVS1,Dec,2021,-28,9300
6185.5,1.01-1.09,H,VVS2,Dec,2021,-28,8900
6035,1.01-1.09,H,VS1,Dec,2021,-26,8500
5680,1.01-1.09,H,VS2,Dec,2021,-28,8000
4556,1.01-1.09,H,SI1,Dec,2021,-30,6700
3864,1.01-1.09,H,SI2,Dec,2021,-31,5600
2964,1.01-1.09,H,I1,Dec,2021,-22,3800
5159,1.01-1.09,I,IF,Dec,2021,-32,7700
5106,1.01-1.09,I,VVS1,Dec,2021,-30,7400
4970,1.01-1.09,I,VVS2,Dec,2021,-30,7100
4828,1.01-1.09,I,VS1,Dec,2021,-29,6800
4680,1.01-1.09,I,VS2,Dec,2021,-28,6500
4080,1.01-1.09,I,SI1,Dec,2021,-31,6000
3417,1.01-1.09,I,SI2,Dec,2021,-31,5100
2720,1.01-1.09,I,I1,Dec,2021,-20,3400
4352,1.01-1.09,J,IF,Dec,2021,-31,6400
4148,1.01-1.09,J,VVS1,Dec,2021,-30,6100
4060,1.01-1.09,J,VVS2,Dec,2021,-29,5800
3850,1.01-1.09,J,VS1,Dec,2021,-29,5500
3657,1.01-1.09,J,VS2,Dec,2021,-30,5300
3381,1.01-1.09,J,SI1,Dec,2021,-30,4900
2925,1.01-1.09,J,SI2,Dec,2021,-31,4500
2263,1.01-1.09,J,I1,Dec,2021,-25,3100
3710,1.01-1.09,K,IF,Dec,2021,-29,5300
3600,1.01-1.09,K,VVS1,Dec,2021,-26,5000
3504,1.01-1.09,K,VVS2,Dec,2021,-26,4800
3285,1.01-1.09,K,VS1,Dec,2021,-26,4500
3053,1.01-1.09,K,VS2,Dec,2021,-29,4300
2840,1.01-1.09,K,SI1,Dec,2021,-29,4000
2448,1.01-1.09,K,SI2,Dec,2021,-31.5,3600
2175,1.01-1.09,K,I1,Dec,2021,-25,2900
3196,1.01-1.09,L,IF,Dec,2021,-30,4700
3080,1.01-1.09,L,VVS1,Dec,2021,-28,4400
2982,1.01-1.09,L,VVS2,Dec,2021,-28,4200
2840,1.01-1.09,L,VS1,Dec,2021,-28,4000
2698,1.01-1.09,L,VS2,Dec,2021,-28,3800
2450,1.01-1.09,L,SI1,Dec,2021,-29,3500
2244,1.01-1.09,L,SI2,Dec,2021,-32,3300
2025,1.01-1.09,L,I1,Dec,2021,-25,2700
2788,1.01-1.09,M,IF,Dec,2021,-30,4100
2730,1.01-1.09,M,VVS1,Dec,2021,-30,3900
2590,1.01-1.09,M,VVS2,Dec,2021,-29,3700
2520,1.01-1.09,M,VS1,Dec,2021,-28,3500
2346,1.01-1.09,M,VS2,Dec,2021,-31,3400
2176,1.01-1.09,M,SI1,Dec,2021,-32,3200
1904,1.01-1.09,M,SI2,Dec,2021,-31,2800
1848,1.01-1.09,M,I1,Dec,2021,-23,2400
13132,1.01-1.09,D,IF,Jan,2022,-26,20000
11232,1.01-1.09,D,VVS1,Jan,2022,-25,16000
9380,1.01-1.09,D,VVS2,Jan,2022,-26,13800
8640,1.01-1.09,D,VS1,Jan,2022,-24,12400
7704,1.01-1.09,D,VS2,Jan,2022,-25,11000
6132,1.01-1.09,D,SI1,Jan,2022,-24,8700
4830,1.01-1.09,D,SI2,Jan,2022,-22,7100
3496,1.01-1.09,D,I1,Jan,2022,-20,4800
10508,1.01-1.09,E,IF,Jan,2022,-22,15500
9928,1.01-1.09,E,VVS1,Jan,2022,-23,14100
8680,1.01-1.09,E,VVS2,Jan,2022,-27,12800
7952,1.01-1.09,E,VS1,Jan,2022,-27,11600
7100,1.01-1.09,E,VS2,Jan,2022,-26,10300
5680,1.01-1.09,E,SI1,Jan,2022,-26,8300
4554,1.01-1.09,E,SI2,Jan,2022,-22,6800
3388,1.01-1.09,E,I1,Jan,2022,-19,4600
9576,1.01-1.09,F,IF,Jan,2022,-24,13800
9198,1.01-1.09,F,VVS1,Jan,2022,-25,13000
